order_id,customer_id,restaurant_name,city,order_date,order_amount,payment_mode,delivery_time_minutes,order_status
100362,1980,Barbeque Nation,Hyderabad,01-08-2024,1413,Card,58,Delivered
100363,3975,KFC,Kolkata,03-03-2023,1280,Cash,44,Delivered
100364,3006,Cafe Coffee Day,Kolkata,22-01-2024,329,UPI,34,Delivered
100365,2184,Cafe Coffee Day,Hyderabad,26-05-2023,1189,Card,42,Delivered
100366,1127,Starbucks,Chennai,02-06-2023,504,UPI,21,Delivered
100367,3065,McDonalds,Delhi,10-09-2024,1083,UPI,67,Delivered
100368,2816,Box8,Delhi,21-10-2024,1482,UPI,18,Delivered
100369,2758,Biryani Blues,Delhi,28-11-2024,876,Cash,42,Delivered
100370,3613,Biryani Blues,Kolkata,15-12-2023,738,Card,69,Delivered
100371,1569,Box8,Bangalore,27-06-2023,754,UPI,49,Delivered
100372,2346,Burger King,Pune,01-05-2024,330,UPI,47,Delivered
100373,2895,Subway,Chennai,22-10-2024,323,Cash,21,Delivered
100374,3733,Dominos,Delhi,04-09-2023,503,UPI,23,Delivered
100375,1625,Wow Momo,Kolkata,11-09-2023,503,UPI,48,Delivered
100376,3901,Faasos,Kolkata,14-05-2024,1392,Cash,53,Delivered
100377,2686,Behrouz Biryani,Bangalore,24-06-2024,1488,Card,56,Delivered
100378,1154,Wow Momo,Hyderabad,18-12-2023,583,UPI,48,Delivered
100379,3537,Barbeque Nation,Hyderabad,26-05-2024,1054,UPI,27,Delivered
100380,2409,Burger King,Pune,13-01-2023,431,Cash,43,Delivered
100381,1784,Faasos,Pune,12-07-2024,408,Cash,49,Delivered
100382,1245,Faasos,Delhi,31-05-2023,1017,UPI,59,Delivered
100383,2500,Pizza Hut,Pune,19-02-2023,708,UPI,24,Delivered
100384,2705,Biryani Blues,Delhi,03-08-2023,154,UPI,44,Delivered
100385,3806,KFC,Chennai,05-10-2024,745,UPI,58,Delivered
100386,1537,Cafe Coffee Day,Pune,07-01-2024,543,Card,40,Delivered
100387,2890,Cafe Coffee Day,Bangalore,23-04-2023,485,UPI,49,Delivered
100388,2841,Faasos,Delhi,09-09-2023,212,Card,42,Delivered
100389,1920,Burger King,Bangalore,07-12-2023,193,Card,43,Delivered
100390,3455,KFC,Kolkata,22-02-2023,302,Card,66,Delivered
100391,1524,Behrouz Biryani,Delhi,10-05-2023,1003,Cash,20,Delivered
100392,3875,Subway,Kolkata,12-07-2023,1329,UPI,17,Delivered
100393,2529,Box8,Mumbai,13-08-2024,424,UPI,43,Delivered
100394,3950,Wow Momo,Bangalore,26-02-2023,575,Card,16,Delivered
100395,1035,Starbucks,Mumbai,07-04-2023,632,Card,69,Delivered
100396,1684,Dominos,Delhi,17-07-2023,363,UPI,36,Delivered
100397,1019,Box8,Kolkata,08-10-2024,228,Card,60,Delivered
100398,3368,Behrouz Biryani,Delhi,27-05-2023,288,UPI,61,Delivered
100399,3559,Behrouz Biryani,Mumbai,14-11-2024,1099,UPI,64,Delivered
100400,1399,Wow Momo,Delhi,28-07-2024,247,UPI,41,Delivered
100401,3701,Behrouz Biryani,Chennai,30-07-2024,813,Cash,65,Delivered
100402,1971,Starbucks,Hyderabad,22-10-2023,347,UPI,36,Delivered
100403,2906,Pizza Hut,Mumbai,23-12-2024,934,UPI,24,Delivered
100404,3518,Pizza Hut,Delhi,12-09-2024,305,Cash,66,Delivered
100405,2166,Cafe Coffee Day,Kolkata,14-11-2024,1223,Card,63,Delivered
100406,2115,Haldiram,Delhi,12-01-2023,628,Card,63,Delivered
100407,1833,Haldiram,Kolkata,29-11-2023,377,UPI,33,Delivered
100408,2823,Pizza Hut,Hyderabad,08-08-2023,671,UPI,38,Delivered
100409,3774,McDonalds,Delhi,02-02-2024,298,UPI,41,Delivered
100410,2982,Subway,Pune,08-12-2023,1231,Card,50,Delivered
100411,1853,KFC,Pune,26-05-2024,311,Card,57,Delivered
100412,1050,Box8,Hyderabad,21-06-2023,1012,Card,31,Delivered
100413,1574,Faasos,Mumbai,12-04-2024,1280,Card,24,Delivered
100414,2148,Subway,Kolkata,15-06-2023,544,UPI,68,Delivered
100415,3197,Faasos,Pune,29-11-2024,950,Card,31,Delivered
100416,3361,Barbeque Nation,Chennai,19-06-2023,335,UPI,58,Delivered
100417,3617,Behrouz Biryani,Mumbai,17-07-2024,707,UPI,24,Delivered
100418,3352,Dominos,Kolkata,26-05-2024,595,UPI,24,Delivered
100419,2715,Behrouz Biryani,Hyderabad,08-07-2023,979,Card,52,Delivered
100420,1681,Subway,Pune,30-04-2023,236,Cash,31,Delivered
100421,1837,Cafe Coffee Day,Bangalore,15-04-2023,1422,UPI,40,Delivered
100422,2077,Pizza Hut,Delhi,04-11-2024,1430,UPI,40,Cancelled
100423,3491,Faasos,Hyderabad,10-02-2023,1450,UPI,65,Cancelled
100424,3660,Biryani Blues,Kolkata,07-11-2024,587,Cash,48,Delivered
100425,3311,Wow Momo,Kolkata,17-11-2023,665,Card,18,Delivered
100426,2595,Barbeque Nation,Kolkata,01-12-2023,1096,Cash,64,Delivered
100427,1004,Pizza Hut,Kolkata,09-06-2023,1375,Cash,41,Cancelled
100428,2126,Subway,Delhi,21-09-2023,905,UPI,35,Delivered
100429,2219,Cafe Coffee Day,Mumbai,13-06-2024,946,UPI,50,Delivered
100430,1773,Wow Momo,Chennai,15-11-2024,1353,UPI,52,Delivered
100431,1876,Starbucks,Bangalore,21-04-2024,835,UPI,60,Delivered
100432,1991,Dominos,Delhi,18-12-2023,474,UPI,45,Delivered
100433,3931,Biryani Blues,Kolkata,28-06-2024,772,UPI,21,Delivered
100434,1046,Faasos,Delhi,29-07-2023,836,Card,58,Delivered
100435,3914,Subway,Hyderabad,10-05-2024,549,UPI,48,Delivered
100436,3870,Box8,Chennai,17-01-2024,1017,UPI,32,Delivered
100437,3983,KFC,Kolkata,06-11-2024,366,Card,38,Delivered
100438,3703,Burger King,Bangalore,25-04-2024,958,UPI,27,Delivered
100439,1268,Wow Momo,Kolkata,05-01-2023,1110,Card,27,Delivered
100440,1369,Subway,Chennai,03-02-2023,1150,Card,39,Delivered
100441,1635,Cafe Coffee Day,Bangalore,25-05-2023,1081,UPI,19,Delivered
100442,2129,Pizza Hut,Chennai,17-12-2023,389,Card,53,Delivered
100443,2693,KFC,Bangalore,05-08-2024,1359,UPI,43,Delivered
100444,2682,McDonalds,Mumbai,09-04-2024,197,UPI,58,Delivered
100445,1656,Wow Momo,Pune,14-12-2023,1381,UPI,60,Delivered
100446,1119,Biryani Blues,Mumbai,05-05-2023,1330,Cash,47,Delivered
100447,1830,KFC,Delhi,28-09-2023,1398,UPI,38,Delivered
100448,2810,Cafe Coffee Day,Delhi,23-12-2023,1317,UPI,24,Delivered
100449,2081,Pizza Hut,Bangalore,10-06-2024,1284,Card,39,Delivered
100450,2974,Subway,Kolkata,12-05-2024,1024,UPI,55,Delivered
100451,2369,Behrouz Biryani,Pune,02-06-2023,281,UPI,24,Delivered
100452,1740,Dominos,Hyderabad,22-02-2023,774,Cash,53,Delivered
100453,1116,Cafe Coffee Day,Hyderabad,29-05-2023,750,UPI,30,Delivered
100454,2853,Biryani Blues,Kolkata,17-05-2024,822,Card,42,Delivered
100455,3838,Box8,Kolkata,25-03-2024,483,Card,26,Delivered
100456,2150,Behrouz Biryani,Mumbai,07-08-2023,1248,Card,58,Cancelled
100457,2931,Biryani Blues,Hyderabad,16-09-2024,185,Cash,46,Delivered
100458,2012,Burger King,Bangalore,04-10-2023,927,Card,65,Delivered
100459,2664,Biryani Blues,Chennai,27-03-2024,372,Card,43,Delivered
100460,2081,KFC,Delhi,03-03-2024,679,Cash,59,Delivered
100461,1633,Burger King,Chennai,24-03-2023,390,Cash,67,Delivered
100462,1512,Dominos,Mumbai,06-08-2023,283,Cash,64,Delivered
100463,3849,KFC,Hyderabad,10-06-2024,540,Card,41,Delivered
100464,2119,Starbucks,Pune,08-02-2024,251,UPI,40,Delivered
100465,2141,Haldiram,Kolkata,17-10-2023,830,Card,17,Delivered
100466,1559,Pizza Hut,Pune,24-02-2024,647,UPI,40,Delivered
100467,1487,KFC,Pune,05-12-2023,660,UPI,53,Delivered
100468,1896,Cafe Coffee Day,Hyderabad,11-12-2024,852,UPI,15,Delivered
100469,2212,Box8,Bangalore,31-10-2024,1143,Cash,49,Delivered
100470,1703,Pizza Hut,Mumbai,23-02-2024,1098,UPI,67,Delivered
100471,2470,Behrouz Biryani,Kolkata,26-07-2023,990,Card,41,Delivered
100472,1580,Barbeque Nation,Chennai,16-11-2024,155,Card,60,Delivered
100473,3837,Wow Momo,Bangalore,26-11-2024,1107,UPI,18,Delivered
100474,3908,Barbeque Nation,Chennai,22-09-2023,343,Card,33,Delivered
100475,3294,Subway,Delhi,05-02-2023,891,Card,36,Cancelled
100476,1153,Wow Momo,Mumbai,08-01-2024,1310,Cash,20,Delivered
100477,2679,Biryani Blues,Bangalore,02-05-2024,1061,UPI,66,Delivered
100478,1996,Box8,Bangalore,16-09-2023,622,UPI,23,Delivered
100479,3744,Faasos,Chennai,14-06-2024,365,Card,25,Delivered
100480,2243,Wow Momo,Kolkata,23-01-2023,1025,UPI,36,Delivered
100481,2092,Cafe Coffee Day,Delhi,14-04-2023,1356,UPI,61,Delivered
100482,2008,Cafe Coffee Day,Chennai,29-08-2023,1341,UPI,23,Delivered
100483,3141,McDonalds,Bangalore,16-12-2024,187,Card,43,Delivered
100484,2773,Wow Momo,Mumbai,10-09-2023,620,UPI,57,Delivered
100485,1957,Dominos,Bangalore,22-05-2023,601,Card,24,Delivered
100486,1452,Barbeque Nation,Hyderabad,16-10-2024,1315,Cash,48,Delivered
100487,2227,Behrouz Biryani,Mumbai,26-03-2024,1162,Card,45,Delivered
100488,3959,Starbucks,Mumbai,03-11-2023,252,UPI,36,Delivered
100489,3265,Pizza Hut,Bangalore,14-05-2024,191,UPI,60,Delivered
100490,3521,Subway,Kolkata,13-09-2024,1096,UPI,18,Delivered
100491,3479,Wow Momo,Mumbai,08-01-2023,1320,UPI,16,Delivered
100492,3388,Subway,Hyderabad,10-03-2023,215,UPI,19,Delivered
100493,1550,Behrouz Biryani,Chennai,02-12-2024,1092,UPI,60,Delivered
100494,2635,Subway,Kolkata,21-11-2024,342,Card,29,Delivered
100495,2312,Biryani Blues,Kolkata,28-07-2024,1471,Cash,33,Delivered
100496,2757,Behrouz Biryani,Kolkata,09-03-2023,1211,Cash,52,Delivered
100497,1356,Biryani Blues,Mumbai,18-12-2024,651,UPI,29,Delivered
100498,3070,Wow Momo,Kolkata,12-02-2024,813,Card,60,Delivered
100499,2785,Behrouz Biryani,Bangalore,01-06-2024,501,UPI,22,Delivered
100500,3569,Box8,Kolkata,29-04-2023,475,Card,34,Delivered
100501,2781,Wow Momo,Hyderabad,31-01-2023,1211,UPI,26,Delivered
100502,3849,Starbucks,Delhi,01-06-2024,1270,Cash,18,Delivered
100503,3809,Biryani Blues,Hyderabad,27-04-2024,257,Cash,67,Delivered
100504,3489,Box8,Mumbai,26-07-2023,780,UPI,52,Cancelled
100505,2631,McDonalds,Kolkata,30-10-2024,300,Card,57,Delivered
100506,3816,McDonalds,Kolkata,01-08-2024,1247,Card,69,Delivered
100507,2015,Behrouz Biryani,Bangalore,22-01-2024,1230,UPI,68,Delivered
100508,2348,Cafe Coffee Day,Chennai,16-02-2024,1027,Card,53,Delivered
100509,1515,Starbucks,Kolkata,05-01-2024,484,Card,50,Delivered
100510,3839,Box8,Pune,19-12-2023,1425,Cash,29,Cancelled
100511,1335,McDonalds,Hyderabad,02-12-2023,953,Card,15,Delivered
100512,2782,Pizza Hut,Mumbai,16-10-2023,916,Card,45,Delivered
100513,3305,Cafe Coffee Day,Delhi,20-05-2023,1427,Card,23,Cancelled
100514,1496,Box8,Kolkata,27-10-2023,408,Cash,37,Delivered
100515,1895,Pizza Hut,Delhi,13-01-2023,931,UPI,66,Cancelled
100516,3207,Starbucks,Kolkata,25-10-2024,183,UPI,40,Cancelled
100517,1851,Starbucks,Mumbai,03-03-2024,475,Card,54,Cancelled
100518,2687,McDonalds,Chennai,04-02-2024,986,Cash,58,Delivered
100519,2931,McDonalds,Hyderabad,19-04-2023,1411,UPI,53,Delivered
100520,3737,Haldiram,Mumbai,29-04-2024,840,UPI,32,Delivered
100521,3427,Haldiram,Delhi,22-12-2023,888,UPI,47,Delivered
100522,2568,Wow Momo,Kolkata,29-05-2023,893,Card,55,Cancelled
100523,1956,Behrouz Biryani,Delhi,16-12-2024,1477,Cash,53,Delivered
100524,3738,Burger King,Hyderabad,03-11-2023,996,UPI,28,Delivered
100525,2636,Box8,Pune,16-06-2024,266,UPI,15,Delivered
100526,2291,Burger King,Mumbai,01-03-2023,1380,Cash,27,Delivered
100527,2440,McDonalds,Delhi,10-03-2024,799,UPI,66,Delivered
100528,2191,Subway,Delhi,21-01-2023,552,Cash,29,Cancelled
100529,2066,McDonalds,Hyderabad,17-01-2024,1146,UPI,51,Delivered
100530,1284,Starbucks,Pune,02-09-2023,382,Card,19,Delivered
100531,3444,Haldiram,Kolkata,14-03-2023,1078,UPI,28,Delivered
100532,1011,Wow Momo,Pune,24-03-2024,1457,Card,28,Delivered
100533,2630,Starbucks,Delhi,17-03-2023,629,Cash,60,Delivered
100534,3546,McDonalds,Hyderabad,28-11-2024,1125,Cash,19,Delivered
100535,1753,Barbeque Nation,Kolkata,12-08-2024,158,Card,25,Delivered
100536,3082,Cafe Coffee Day,Pune,25-01-2024,864,UPI,46,Delivered
100537,3774,Faasos,Pune,30-07-2024,528,UPI,65,Delivered
100538,3896,Starbucks,Pune,08-12-2023,530,UPI,19,Delivered
100539,1089,Subway,Chennai,17-10-2023,993,Cash,50,Delivered
100540,1775,Barbeque Nation,Kolkata,21-07-2024,509,UPI,29,Delivered
100541,3652,Wow Momo,Pune,27-11-2023,325,Cash,67,Delivered
100542,2625,Box8,Chennai,16-09-2023,634,Cash,21,Delivered
100543,1417,Wow Momo,Mumbai,01-03-2024,182,Card,19,Delivered
100544,1114,Pizza Hut,Hyderabad,02-12-2024,845,Cash,44,Delivered
100545,1616,KFC,Pune,06-01-2023,306,Cash,29,Delivered
100546,1825,Barbeque Nation,Kolkata,06-01-2023,714,Card,44,Delivered
100547,2649,Pizza Hut,Chennai,10-07-2023,351,Card,28,Delivered
100548,2516,Haldiram,Chennai,28-05-2023,1348,Card,38,Delivered
100549,1412,Dominos,Mumbai,09-02-2024,1417,UPI,38,Delivered
100550,1728,Subway,Bangalore,15-09-2023,1442,Card,49,Cancelled
100551,3808,Cafe Coffee Day,Hyderabad,30-12-2024,1072,UPI,19,Delivered
100552,1675,Dominos,Bangalore,23-04-2024,223,UPI,26,Delivered
100553,2892,Behrouz Biryani,Kolkata,31-03-2023,245,Cash,34,Delivered
100554,3504,Biryani Blues,Hyderabad,10-01-2023,322,Card,60,Delivered
100555,3967,Faasos,Mumbai,28-03-2023,304,UPI,19,Delivered
100556,3239,Haldiram,Kolkata,31-05-2023,1356,UPI,50,Delivered
100557,3786,Haldiram,Hyderabad,16-09-2024,1496,Cash,35,Delivered
100558,2122,Dominos,Hyderabad,30-01-2023,438,Cash,62,Delivered
100559,2571,Barbeque Nation,Bangalore,08-05-2023,407,UPI,53,Delivered
100560,1977,KFC,Kolkata,19-03-2023,323,Cash,17,Delivered
100561,2008,Cafe Coffee Day,Mumbai,25-02-2024,479,UPI,43,Delivered
100562,3143,Barbeque Nation,Mumbai,24-02-2023,1404,Card,68,Cancelled
100563,2687,Dominos,Kolkata,24-04-2024,908,Card,39,Delivered
100564,3710,Cafe Coffee Day,Kolkata,01-11-2023,1169,Cash,41,Delivered
100565,1036,Behrouz Biryani,Chennai,29-06-2024,310,Cash,50,Cancelled
100566,2548,Faasos,Delhi,15-04-2023,335,UPI,66,Delivered
100567,3326,Faasos,Bangalore,21-06-2023,292,Card,36,Cancelled
100568,3264,Barbeque Nation,Kolkata,13-05-2024,1455,UPI,52,Delivered
100569,3914,Burger King,Kolkata,22-01-2023,1056,UPI,49,Delivered
100570,1872,Barbeque Nation,Delhi,14-10-2023,789,Card,15,Delivered
100571,2821,Wow Momo,Delhi,26-01-2024,176,UPI,17,Delivered
100572,2296,Biryani Blues,Hyderabad,08-09-2024,1419,UPI,38,Delivered
100573,3109,Pizza Hut,Pune,29-05-2023,351,UPI,22,Delivered
100574,1595,Box8,Mumbai,29-09-2023,1194,Card,62,Delivered
100575,2903,Subway,Bangalore,26-10-2023,819,Card,68,Delivered
100576,1728,Biryani Blues,Hyderabad,21-06-2023,1267,UPI,53,Delivered
100577,2365,Barbeque Nation,Kolkata,16-02-2023,1181,Cash,32,Delivered
100578,1396,KFC,Delhi,17-09-2024,621,UPI,55,Delivered
100579,1698,Faasos,Chennai,26-07-2023,408,Card,17,Delivered
100580,3224,Starbucks,Mumbai,28-03-2024,204,Card,32,Delivered
100581,2635,Biryani Blues,Hyderabad,30-01-2024,1060,UPI,30,Delivered
100582,1395,Faasos,Chennai,28-10-2023,1179,UPI,46,Delivered
100583,3492,Cafe Coffee Day,Mumbai,08-12-2024,703,Cash,67,Delivered
100584,1075,KFC,Pune,06-11-2024,1223,UPI,15,Delivered
100585,1264,Biryani Blues,Pune,25-06-2023,261,UPI,67,Delivered
100586,3502,Cafe Coffee Day,Chennai,20-04-2023,295,UPI,40,Delivered
100587,2819,Box8,Delhi,14-11-2024,379,Cash,66,Delivered
100588,1717,Barbeque Nation,Hyderabad,21-07-2023,646,UPI,62,Cancelled
100589,3782,Cafe Coffee Day,Hyderabad,17-06-2023,1479,Cash,26,Delivered
100590,1850,McDonalds,Pune,05-09-2024,610,UPI,52,Delivered
100591,2390,Haldiram,Mumbai,27-03-2023,956,UPI,35,Delivered
100592,1143,Biryani Blues,Chennai,15-10-2024,375,UPI,55,Delivered
100593,1884,Box8,Delhi,25-12-2024,208,Card,67,Delivered
100594,1395,Barbeque Nation,Kolkata,20-02-2023,1249,Card,27,Delivered
100595,3995,Haldiram,Hyderabad,22-04-2023,577,UPI,26,Delivered
100596,3938,Burger King,Kolkata,07-04-2024,877,UPI,27,Cancelled
100597,2492,Cafe Coffee Day,Delhi,17-03-2024,1305,UPI,32,Delivered
100598,2167,Dominos,Pune,28-09-2023,1081,UPI,33,Delivered
100599,3616,Burger King,Hyderabad,30-07-2024,647,UPI,33,Delivered
100600,2062,Faasos,Hyderabad,10-12-2023,965,Cash,65,Delivered
100601,3156,Barbeque Nation,Chennai,02-07-2023,1059,Card,20,Delivered
100602,2065,KFC,Kolkata,17-05-2024,1478,UPI,62,Delivered
100603,2209,McDonalds,Pune,10-01-2023,216,Cash,21,Delivered
100604,3982,Behrouz Biryani,Chennai,08-05-2024,379,Cash,21,Cancelled
100605,3445,Haldiram,Bangalore,22-08-2023,1132,UPI,42,Delivered
100606,1633,Pizza Hut,Kolkata,25-10-2023,482,UPI,69,Delivered
100607,2156,Haldiram,Kolkata,01-09-2023,426,Cash,42,Delivered
100608,2238,Wow Momo,Bangalore,23-05-2024,870,Card,33,Delivered
100609,1732,Faasos,Delhi,17-12-2023,293,UPI,30,Delivered
100610,1234,Starbucks,Delhi,24-09-2023,1424,Card,31,Cancelled
100611,3705,Starbucks,Hyderabad,21-09-2024,840,UPI,36,Delivered
100612,1750,Subway,Mumbai,17-10-2024,1253,Cash,33,Delivered
100613,3635,Barbeque Nation,Chennai,20-07-2023,206,UPI,62,Delivered
100614,1953,Burger King,Mumbai,27-08-2023,457,Card,43,Delivered
100615,3539,Pizza Hut,Hyderabad,30-11-2023,323,UPI,62,Delivered
100616,3960,KFC,Mumbai,19-02-2024,899,UPI,33,Cancelled
100617,2542,Box8,Kolkata,28-04-2024,1153,UPI,61,Delivered
100618,2197,KFC,Kolkata,12-03-2024,827,UPI,49,Delivered
100619,2676,KFC,Bangalore,03-09-2023,709,Card,61,Delivered
100620,2191,Behrouz Biryani,Bangalore,08-01-2023,498,UPI,39,Delivered
100621,3217,Wow Momo,Hyderabad,01-06-2023,1240,UPI,62,Delivered
100622,2416,Starbucks,Hyderabad,27-01-2024,479,Card,34,Delivered
100623,3993,KFC,Pune,30-07-2023,343,Card,51,Delivered
100624,3842,Box8,Hyderabad,02-01-2024,1328,UPI,33,Delivered
100625,3681,Box8,Kolkata,31-10-2024,1333,UPI,56,Delivered
100626,2217,Cafe Coffee Day,Mumbai,23-07-2024,415,Cash,27,Delivered
100627,2540,Box8,Chennai,27-03-2023,317,UPI,61,Delivered
100628,3076,Starbucks,Pune,24-02-2023,294,Cash,26,Delivered
100629,2445,KFC,Pune,13-12-2024,335,UPI,63,Delivered
100630,3386,Box8,Pune,25-09-2024,1035,Card,29,Delivered
100631,2519,Barbeque Nation,Hyderabad,21-03-2024,1014,UPI,18,Delivered
100632,2388,Wow Momo,Hyderabad,11-09-2024,923,Card,29,Delivered
100633,2856,Biryani Blues,Kolkata,31-10-2023,1156,UPI,31,Delivered
100634,2365,McDonalds,Chennai,12-05-2023,935,UPI,41,Delivered
100635,1499,McDonalds,Kolkata,25-02-2024,606,UPI,25,Delivered
100636,2680,Wow Momo,Chennai,20-01-2024,494,Card,69,Delivered
100637,1510,Subway,Kolkata,17-07-2023,884,Cash,37,Delivered
100638,1216,Behrouz Biryani,Mumbai,16-02-2023,703,UPI,29,Delivered
100639,2324,Faasos,Hyderabad,22-07-2023,1170,UPI,66,Delivered
100640,2155,Faasos,Delhi,18-09-2023,937,Card,45,Delivered
100641,2827,Pizza Hut,Delhi,20-11-2024,1085,Cash,67,Delivered
100642,2810,Starbucks,Hyderabad,24-01-2023,854,Card,40,Delivered
100643,3492,Cafe Coffee Day,Pune,17-11-2024,1277,Cash,21,Delivered
100644,3923,Haldiram,Hyderabad,06-12-2023,396,UPI,27,Delivered
100645,2205,Barbeque Nation,Hyderabad,16-02-2024,961,UPI,68,Cancelled
100646,3214,Dominos,Hyderabad,18-09-2023,1196,UPI,27,Delivered
100647,1090,McDonalds,Pune,13-10-2023,1102,Card,66,Delivered
100648,1713,Biryani Blues,Chennai,27-05-2024,964,UPI,34,Cancelled
100649,2881,Wow Momo,Mumbai,27-03-2023,293,UPI,48,Delivered
100650,1038,Pizza Hut,Delhi,05-03-2024,879,UPI,24,Delivered
100651,1172,Wow Momo,Bangalore,03-08-2024,1012,UPI,64,Delivered
100652,1652,Haldiram,Delhi,31-01-2023,1366,UPI,66,Cancelled
100653,1753,Pizza Hut,Delhi,10-12-2024,614,UPI,51,Delivered
100654,2243,McDonalds,Pune,25-08-2024,524,Cash,66,Delivered
100655,2081,KFC,Kolkata,15-03-2024,826,UPI,65,Delivered
100656,2683,Cafe Coffee Day,Hyderabad,15-12-2023,841,UPI,41,Delivered
100657,3523,Wow Momo,Hyderabad,16-02-2024,778,Card,48,Delivered
100658,1455,Cafe Coffee Day,Hyderabad,11-06-2024,1439,Cash,50,Delivered
100659,1828,Cafe Coffee Day,Kolkata,06-11-2023,705,Card,30,Delivered
100660,1894,Cafe Coffee Day,Pune,31-01-2024,1012,UPI,35,Delivered
100661,2384,Biryani Blues,Mumbai,04-12-2023,223,Cash,30,Delivered
100662,2958,Dominos,Mumbai,04-11-2024,587,UPI,31,Delivered
100663,3434,McDonalds,Pune,12-03-2024,1030,UPI,29,Delivered
100664,2996,Cafe Coffee Day,Bangalore,04-12-2024,375,Card,27,Delivered
100665,3395,Biryani Blues,Mumbai,24-10-2024,457,Card,47,Delivered
100666,1189,Burger King,Pune,31-12-2023,1115,Card,68,Delivered
100667,1504,Starbucks,Mumbai,23-04-2023,497,Cash,19,Delivered
100668,2214,Faasos,Hyderabad,25-06-2023,625,Card,41,Delivered
100669,2531,Dominos,Chennai,29-05-2023,1488,Cash,66,Delivered
100670,1823,Subway,Pune,27-06-2023,674,Card,15,Delivered
100671,1928,Behrouz Biryani,Delhi,17-01-2024,673,UPI,58,Delivered
100672,1933,McDonalds,Mumbai,11-08-2023,711,UPI,44,Delivered
100673,2140,KFC,Mumbai,16-09-2023,1422,UPI,37,Delivered
100674,1133,Box8,Kolkata,08-07-2023,718,UPI,29,Delivered
100675,3105,McDonalds,Bangalore,02-11-2023,1355,Card,50,Delivered
100676,1684,Haldiram,Chennai,13-01-2024,255,Card,33,Cancelled
100677,3719,Pizza Hut,Kolkata,24-08-2024,340,UPI,44,Delivered
100678,3220,Starbucks,Hyderabad,09-12-2023,1310,UPI,30,Delivered
100679,2852,Faasos,Delhi,05-06-2023,849,UPI,69,Delivered
100680,1814,Wow Momo,Bangalore,12-12-2024,1293,Cash,32,Delivered
100681,2172,Cafe Coffee Day,Kolkata,24-02-2023,980,UPI,40,Delivered
100682,1079,Pizza Hut,Pune,17-03-2024,221,Card,31,Delivered
100683,3933,Pizza Hut,Mumbai,15-11-2024,904,Card,25,Delivered
100684,1202,Cafe Coffee Day,Mumbai,19-07-2023,1304,UPI,66,Cancelled
100685,3811,McDonalds,Bangalore,07-02-2024,606,UPI,59,Cancelled
100686,2252,Cafe Coffee Day,Mumbai,05-09-2024,1054,UPI,43,Delivered
100687,2699,Starbucks,Pune,24-10-2024,628,Card,68,Delivered
100688,2250,Faasos,Kolkata,14-09-2024,201,Card,23,Delivered
100689,2682,Haldiram,Kolkata,25-08-2024,1153,Card,63,Delivered
100690,2555,Cafe Coffee Day,Mumbai,26-06-2023,723,Card,31,Delivered
100691,3094,Wow Momo,Mumbai,24-03-2024,1292,UPI,41,Delivered
100692,2256,Wow Momo,Hyderabad,24-06-2024,1437,UPI,51,Delivered
100693,2549,Pizza Hut,Delhi,28-10-2023,1412,Cash,36,Delivered
100694,2166,Subway,Bangalore,07-12-2024,1042,Card,22,Delivered
100695,2396,Behrouz Biryani,Kolkata,03-11-2023,404,Card,17,Delivered
100696,3703,Haldiram,Bangalore,24-09-2023,834,Card,52,Delivered
100697,1470,Subway,Hyderabad,02-08-2023,1482,UPI,49,Delivered
100698,2035,Barbeque Nation,Kolkata,16-08-2024,206,UPI,46,Delivered
100699,2353,Barbeque Nation,Hyderabad,01-10-2024,1099,Card,22,Delivered
100700,3783,Dominos,Hyderabad,27-04-2024,1240,Cash,58,Delivered
100701,3831,Pizza Hut,Chennai,19-09-2023,1219,UPI,41,Delivered
